type,cost,name,text,damage
Water,"['Fighting', 'Metal']","Strike of the Champion","If the Defending Pok\u00e9mon is a Team Plasma Pok\u00e9mon, it is Knocked Out. (If the Defending Pok\u00e9mon is not a Team Plasma Pok\u00e9mon, this attack does nothing.)",""
Water,"['Fire']","Big Swing","Flip 2 coins. If either of them is tails, this attack does nothing.","40"
Water,"['Water', 'Colorless', 'Colorless']","Shred","This attack's damage isn't affected by any effects on the Defending Pok\u00e9mon.","60"
Water,"['Colorless']","Amass","Search your deck for a basic Energy card and attach it to this Pok\u00e9mon. Then, shuffle your deck.",""
Water,"['Colorless', 'Colorless', 'Colorless']","Power Cyclone","Move an Energy from this Pok\u00e9mon to 1 of your Benched Pok\u00e9mon.","80"
Water,"['Colorless']","Power Whip","This attack does 20 damage times the amount of Energy attached to this Pok\u00e9mon to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Fairy', 'Colorless']","Beat Slider","Your opponent switches their Active Pok\u00e9mon with 1 of their Benched Pok\u00e9mon.","130"
Water,"['Colorless']","Bubblebeam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Water,"['Colorless', 'Colorless']","Double Bubble","Flip 2 coins. This attack does 10 damage times the number of heads. If either of the coins is heads, the Defending Pok\u00e9mon is now Paralyzed.","10\u00d7"
Water,"['Water', 'Colorless', 'Colorless']","Shell Attack","","50"
Water,"['Water']","Cold Breath","Flip a coin. If heads, the Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Colorless', 'Colorless']","Rolling Tackle","","20"
Water,"['Water', 'Water', 'Colorless']","Hydro Shot","Discard 2 Energy attached to Kyogre ex. Choose 1 of your opponent's Pok\u00e9mon. This attack does 70 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Colorless']","Delta Search","Search your deck for a Holon Energy card and attach it to Vaporeon. Shuffle your deck afterward.","10"
Water,"['Water', 'Metal', 'Colorless']","Return Wave","You may return an Energy card attached to Vaporeon to your hand. If you do, choose an Energy card attached to the Defending Pok\u00e9mon and return it to your opponent's hand.","50"
Water,"['Water']","Water Gun","","20"
Water,"['Water', 'Water', 'Water', 'Colorless', 'Colorless']","Torrential Vortex","Discard a Special Energy from your opponent's Active Pok\u00e9mon.","120"
Water,"['Water', 'Water', 'Water', 'Colorless', 'Colorless']","Blue Surge-GX","Move all Energy from this Pok\u00e9mon to your Benched Pok\u00e9mon in any way you like. (You can't use more than 1 GX attack in a game.)","220"
Water,"['Water']","Water Gun","Does 20 damage plus 10 more damage for each Water Energy attached to Wartortle but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","20+"
Water,"['Water', 'Colorless', 'Colorless']","Smash Turn","After your attack, you may switch Wartortle with 1 of your Benched Pok\u00e9mon.","40"
Water,"['Water', 'Colorless']","Spiral Drain","Remove 3 damage counters from Ditto (all if there are less than 3).","20"
Water,"['Colorless']","Adamantine Press","During your opponent's next turn, this Pok\u00e9mon takes 30 less damage from attacks (after applying Weakness and Resistance).","30"
Water,"['Lightning', 'Fighting', 'Colorless', 'Colorless']","Shred","This attack's damage isn't affected by any effects on your opponent's Active Pok\u00e9mon.","130"
Water,"['Lightning', 'Fighting', 'Colorless', 'Colorless']","Ultra Uppercut-GX","(You can't use more than 1 GX attack in a game.)","240"
Water,"['Colorless']","Bubble","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.",""
Water,"['Water', 'Colorless']","Smash Turn","After your attack, you may switch Squirtle with 1 of your Benched Pok\u00e9mon.","20"
Water,"['Water', 'Colorless']","Twister","Flip 2 coins. For each heads, choose 1 Energy attached to the Defending Pok\u00e9mon, if any, and discard it. If both are tails, this attack does nothing.","40"
Water,"['Water', 'Water', 'Colorless', 'Colorless', 'Colorless']","Dragon Rage","","100"
Water,"['Psychic', 'Metal', 'Colorless']","Reverse Edge","Flip a coin. If heads, put a card from your discard pile into your hand.","50"
Water,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Fast Forward","For each Plasma Energy attached to this Pok\u00e9mon, discard the top card of your opponent's deck.","90"
Water,"['Water', 'Water', 'Colorless']","Cold Crush","You may discard an Energy card attached to Articuno ex. If you do, your opponent discards an Energy card attached to the Defending Pok\u00e9mon.","50"
Water,"['Colorless', 'Colorless']","Knock Away","Flip a coin. If heads, this attack does 20 damage plus 10 more damage.","20+"
Water,"['Water']","Spatial Control","Move any number of Energy from your Benched Pok\u00e9mon to this Pok\u00e9mon.",""
Water,"['Colorless', 'Colorless', 'Colorless']","Hydro Pressure","This attack does 20 more damage times the amount of Water Energy attached to this Pok\u00e9mon.","60+"
Water,"['Water', 'Water', 'Water', 'Colorless', 'Colorless']","Zero Vanish-GX","Shuffle all Energy from each of your opponent's Pok\u00e9mon into their deck. (You can't use more than 1 GX attack in a game.)","150"
Water,"['Colorless', 'Colorless']","Flop","","20"
Water,"['Water']","Fin Smack","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Water,"['Water', 'Colorless', 'Colorless']","Mud Gun","If this Pok\u00e9mon has any Fighting Energy attached to it, this attack does 30 more damage.","60+"
Water,"['Water', 'Colorless', 'Colorless']","Icy Wind","The Defending Pok\u00e9mon is now Asleep.","60"
Water,"['Colorless', 'Colorless']","Shell Attack","","20"
Water,"['Water', 'Colorless']","Powder Snow","Your opponent's Active Pok\u00e9mon is now Asleep.","30"
Water,"['Water', 'Water', 'Colorless']","Aurora Beam","","60"
Water,"['Colorless']","Water of Evolution","Put an Omastar from your hand onto Omanyte. This counts as evolving Omanyte.",""
Water,"['Water', 'Colorless']","Drag Off","Before doing damage, you may choose 1 of your opponent's Benched Pok\u00e9mon and switch it with the Defending Pok\u00e9mon.","20"
Water,"['Colorless']","Gnaw","","10"
Water,"['Water']","Spider Web","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.",""
Water,"['Water']","Water Arrow","Choose 1 of your opponent's Pok\u00e9mon. This attack does 20 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Colorless', 'Colorless']","Fury Strikes","Flip 3 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Water,"['Water']","Poison Sting","The Defending Pok\u00e9mon is now Poisoned.",""
Water,"['Water']","Summon Storm","Flip 2 coins. If both of them are heads, this attack does 20 damage to each other Pok\u00e9mon (even your own). Don't apply Weakness and Resistance for this attack.",""
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Dragon Tornado","Unless this attack Knocks Out the Defending Pok\u00e9mon, choose 1 of your opponent's Benched Pok\u00e9mon and switch it with the Defending Pok\u00e9mon.","40"
Water,"['Colorless', 'Colorless']","Seismic Punch","Does 30 damage to each Benched Pok\u00e9mon (both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Splashing Turn","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.","80"
Water,"['Colorless', 'Colorless']","Surefire Spin","Flip 2 coins. If both of them are heads, this attack does 40 more damage.","20+"
Water,"['Water', 'Colorless']","Confuse Ray","The Defending Pok\u00e9mon is now Confused.","10"
Water,"['Water', 'Colorless', 'Colorless']","Aqua Trick","If your opponent has any Benched Pokemon, move 1 Energy card attached to the Defending Pok\u00e9mon to 1 of your opponent's Benched Pok\u00e9mon. If your opponent has no Benched Pok\u00e9mon, this effect does nothing.","30"
Water,"['Water', 'Colorless']","Electro Beam","Flip a coin. If tails, discard all Energy cards attached to Misty's Golduck.","40"
Water,"['Psychic', 'Colorless']","Super Removal","Flip a coin. If heads, choose 1 Energy card attached to each of your opponent's Pok\u00e9mon that has any Energy cards and discard those Energy cards.",""
Water,"['Colorless']","Water Plant","Search your discard pile for up to 2 Water Energy cards show them to your opponent and put them into your hand.\"",""
Water,"['Water', 'Water']","Swift","This attack's damage isn't affected by Weakness, Resistance, Pok\u00e9-Powers, Pok\u00e9-Bodies, or any other effects on the Defending Pok\u00e9mon.","30"
Water,"['Psychic', 'Psychic']","Damage Shift","Move 1 damage counter from each of your Pok\u00e9mon that has any on it to the Defending Pok\u00e9mon. (Don't apply Weakness and Resistance.)",""
Water,"['Water', 'Colorless', 'Colorless']","Water Spray","Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.","20+"
Water,"['Colorless']","Minor Errand-Running","Search your deck for up to 2 basic Energy cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward.",""
Water,"['Water']","Pound","","10"
Water,"['Water', 'Colorless']","Water Drip","","20"
Water,"['Colorless']","Parallel Gain","Remove 1 damage counter from each of your Pok\u00e9mon (including Slowbro).","20"
Water,"['Water', 'Colorless', 'Colorless']","Rolling Tackle","","50"
Water,"['Water', 'Colorless']","Frost Spear","Does 30 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Water,"['Water', 'Water', 'Colorless']","Blizzard Burn","This Pok\u00e9mon can't attack during your next turn.","120"
Water,"['Water', 'Colorless']","Surf","","30"
Water,"['Water', 'Colorless', 'Colorless']","Ultra Pump","You may discard 2 cards from your hand. If you do, this attack does 60 damage plus 20 more damage and does 20 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","60+"
Water,"['Water']","Ice Barrier","Prevent all effects of an attack, including damage, done to Regice Star by your opponent's Pok\u00e9mon-ex during your opponent's next turn.","10"
Water,"['Water', 'Water', 'Colorless']","Final Blizzard","If your opponent has only 1 Prize card left and Regice Star is the only Pok\u00e9mon you have in play, this attack does 30 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Water,"['Water', 'Water']","Ink Spurt","Flip a coin. If heads, whenever the Defending Pok\u00e9mon tries to attack, your opponent flips a coin. If tails, that attack does nothing. (This effect lasts until the Defending Pok\u00e9mon evolves or is Benched.)","20"
Water,"['Colorless']","Pull Down","If your opponent has any Evolved Pok\u00e9mon in play, remove the highest Stage Evolution card from each of them and put those cards back into his or her hand.",""
Water,"['Colorless', 'Colorless']","Hydrocannon","Does 30 damage plus 20 more damage for each Water Energy attached to Omastar but not used to pay for this attack's Energy cost. You can't add more than 40 damage in this way.","30+"
Water,"['Water', 'Colorless', 'Colorless']","Haze Slash","You may shuffle this Pok\u00e9mon and all cards attached to it into your deck.","110"
Water,"['Water', 'Colorless', 'Colorless']","Shadowy Hunter-GX","This attack does 130 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) (You can't use more than 1 GX attack in a game.)",""
Water,"['Water', 'Water', 'Colorless']","Whirlpool","Flip a coin. If heads, discard an Energy card attached to the Defending Pok\u00e9mon.","40"
Water,"['Colorless']","Play Dead","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Misty's Magikarp.",""
Water,"['Colorless']","Leap","","10"
Water,"['Water']","Bubbles","Flip a coin. If tails, you can't use this attack during your next turn.","20"
Water,"['Water', 'Water']","Amnesia","Choose 1 of the Defending Pok\u00e9mon's attacks. That Pok\u00e9mon can't use that attack during your opponent's next turn.",""
Water,"['Psychic']","ESP","Flip 3 coins. If exactly 1 is heads, draw a card. If exactly 2 are heads, this attack does 20 damage. If all 3 are heads, choose 1 of the Defending Pok\u00e9mon's attacks. Misty's Psyduck copies that attack except for its Energy costs. (No matter what type the Defending Pok\u00e9mon is, Misty's Psyduck's type is still .)",""
Water,"['Water']","Frostbite","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","10"
Water,"['Water', 'Colorless']","Mirage","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","10"
Water,"['Water']","Wave Splash","","10"
Water,"['Water', 'Colorless']","Doubleslap","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Water,"['Water', 'Colorless', 'Colorless']","Aqua Sonic","Don't apply Resistance.","40"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Rapids","Flip a coin. If heads, discard 1 Energy card attached to the Defending Pok\u00e9mon, if any.","50"
Water,"['Colorless', 'Colorless']","Double Tackle","Does 20 damage to each Defending Pok\u00e9mon.",""
Water,"['Water', 'Water', 'Colorless']","Whirlpool","Flip a coin. If heads, discard an Energy card attached to the Defending Pok\u00e9mon.","30"
Water,"['Water']","Wave Splash","","20"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Aeroblast","Flip 2 coins. This attack does 50 damage plus 20 more damage for each heads.","50+"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Jellyfish Poison","Flip a coin. If heads, the Defending Pok\u00e9mon is now Poisoned. If tails, the Defending Pok\u00e9mon is now Confused.",""
Water,"['Colorless']","Tackle","","10"
Water,"['Water']","Flail","Does 10 damage times number of damage counters on Magikarp.","10\u00d7"
Water,"['Water', 'Colorless']","Water Arrow","Choose 1 of your opponent's Pok\u00e9mon. This attack does 40 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
